user_id,action_date,action_name,error_message,device
343757,2023-01-12,checkout_annual_completepayment.click.fail,"number field is required",desktop
376948,2023-01-12,checkout_monthly_completepayment.click.fail,"Your card is not supported.",desktop
254746,2023-01-13,checkout_annual_completepayment.click.fail,"year field is required",desktop
295174,2023-01-13,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
435391,2023-01-13,checkout_monthly_completepayment.click.fail,"number field is required",desktop
465234,2023-01-13,checkout_annual_completepayment.click.fail,"year field is required",desktop
465335,2023-01-13,checkout_monthly_completepayment.click.fail,"year field is required",desktop
463277,2023-01-14,checkout_quarterly_completepayment.click.fail,"Your card was declined.",mobile
465074,2023-01-14,checkout_monthly_completepayment.click.fail,"year field is required",desktop
451138,2023-01-14,checkout_monthly_completepayment.click.fail,"zip field is required",desktop
223597,2023-01-15,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
334910,2023-01-15,checkout_annual_completepayment.click.fail,"year field is required",desktop
462167,2023-01-15,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
465554,2023-01-15,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
459901,2023-01-16,checkout_monthly_completepayment.click.fail,"Your card is not supported.",desktop
465756,2023-01-16,checkout_annual_completepayment.click.fail,"year field is required",desktop
465807,2023-01-16,checkout_annual_completepayment.click.fail,"year field is required",desktop
465816,2023-01-16,checkout_monthly_completepayment.click.fail,"Your card was declined.",mobile
270710,2023-01-16,checkout_monthly_completepayment.click.fail,"year field is required",desktop
146322,2023-01-17,checkout_annual_completepayment.click.fail,"month field is required",desktop
161329,2023-01-17,checkout_annual_completepayment.click.fail,"number field is required",desktop
271778,2023-01-17,checkout_annual_completepayment.click.fail,"year field is required",mobile
310357,2023-01-17,checkout_annual_completepayment.click.fail,"year field is required",desktop
318200,2023-01-17,checkout_annual_completepayment.click.fail,"year field is required",desktop
332489,2023-01-17,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
339197,2023-01-17,checkout_annual_completepayment.click.fail,"number field is required",mobile
430496,2023-01-17,checkout_monthly_completepayment.click.fail,"year field is required",desktop
430556,2023-01-17,checkout_annual_completepayment.click.fail,"number field is required",mobile
456533,2023-01-17,checkout_monthly_completepayment.click.fail,"year field is required",desktop
463347,2023-01-17,checkout_annual_completepayment.click.fail,"year field is required",desktop
465038,2023-01-17,checkout_coins_completepayment.click.fail,"number field is required",desktop
465837,2023-01-17,checkout_annual_completepayment.click.fail,"year field is required",mobile
466168,2023-01-17,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
466201,2023-01-17,checkout_annual_completepayment.click.fail,"year field is required",mobile
466226,2023-01-17,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
455343,2023-01-18,checkout_annual_completepayment.click.fail,"Your card's security code is invalid.",mobile
459526,2023-01-18,checkout_annual_completepayment.click.fail,"number field is required",mobile
464902,2023-01-18,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
465730,2023-01-18,checkout_annual_completepayment.click.fail,"year field is required",desktop
465998,2023-01-18,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
466111,2023-01-18,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
466154,2023-01-18,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
466333,2023-01-18,checkout_annual_completepayment.click.fail,"year field is required",desktop
466373,2023-01-18,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",desktop
466381,2023-01-18,checkout_annual_completepayment.click.fail,"cvv field is required",mobile
466388,2023-01-18,checkout_annual_completepayment.click.fail,"year field is required",desktop
466397,2023-01-18,checkout_annual_completepayment.click.fail,"year field is required",mobile
466405,2023-01-18,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
466444,2023-01-18,checkout_annual_completepayment.click.fail,"number field is required",desktop
466456,2023-01-18,checkout_annual_completepayment.click.fail,"year field is required",desktop
31705,2023-01-18,checkout_annual_completepayment.click.fail,"year field is required",mobile
152002,2023-01-18,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
169537,2023-01-18,checkout_annual_completepayment.click.fail,"year field is required",desktop
253089,2023-01-18,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
256312,2023-01-18,checkout_annual_completepayment.click.fail,"State field is required",mobile
269209,2023-01-18,checkout_annual_completepayment.click.fail,"number field is required",mobile
331693,2023-01-18,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
336819,2023-01-18,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
341430,2023-01-18,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",mobile
349826,2023-01-18,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
367401,2023-01-18,checkout_annual_completepayment.click.fail,"year field is required",desktop
387325,2023-01-18,checkout_annual_completepayment.click.fail,"number field is required",mobile
390323,2023-01-18,checkout_annual_completepayment.click.fail,"number field is required",mobile
395521,2023-01-18,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
396099,2023-01-18,checkout_annual_completepayment.click.fail,"year field is required",desktop
409923,2023-01-18,checkout_annual_completepayment.click.fail,"year field is required",desktop
9100,2023-01-19,checkout_annual_completepayment.click.fail,"year field is required",desktop
34912,2023-01-19,checkout_annual_completepayment.click.fail,"year field is required",desktop
185890,2023-01-19,checkout_annual_completepayment.click.fail,"year field is required",desktop
269532,2023-01-19,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
280211,2023-01-19,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
299103,2023-01-19,checkout_annual_completepayment.click.fail,"year field is required",mobile
299399,2023-01-19,checkout_annual_completepayment.click.fail,"year field is required",desktop
316823,2023-01-19,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
370072,2023-01-19,checkout_annual_completepayment.click.fail,"number field is required",mobile
437976,2023-01-19,checkout_monthly_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
448260,2023-01-19,checkout_annual_completepayment.click.fail,"zip field is required",desktop
456705,2023-01-19,checkout_annual_completepayment.click.fail,"year field is required",mobile
456953,2023-01-19,checkout_annual_completepayment.click.fail,"number field is required",desktop
460480,2023-01-19,checkout_annual_completepayment.click.fail,"year field is required",desktop
463917,2023-01-19,checkout_annual_completepayment.click.fail,"number field is required",desktop
465094,2023-01-19,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
465312,2023-01-19,checkout_annual_completepayment.click.fail,"year field is required",desktop
465719,2023-01-19,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
466431,2023-01-19,checkout_annual_completepayment.click.fail,"number field is required",mobile
466492,2023-01-19,checkout_annual_completepayment.click.fail,"year field is required",desktop
466508,2023-01-19,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
466514,2023-01-19,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
466515,2023-01-19,checkout_annual_completepayment.click.fail,"number field is required",desktop
466523,2023-01-19,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
466548,2023-01-19,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
466600,2023-01-19,checkout_annual_completepayment.click.fail,"year field is required",desktop
466603,2023-01-19,checkout_annual_completepayment.click.fail,"year field is required",desktop
466623,2023-01-19,checkout_data-strategy_completepayment.click.fail,"Your card was declined.",desktop
466653,2023-01-19,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454666,2023-01-20,checkout_annual_completepayment.click.fail,"year field is required",desktop
458251,2023-01-20,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
466708,2023-01-20,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",mobile
466761,2023-01-20,checkout_machine-learning-process-a-z_completepayment.click.fail,"year field is required",mobile
466780,2023-01-20,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
466781,2023-01-20,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",mobile
288770,2023-01-20,checkout_annual_completepayment.click.fail,"number field is required",desktop
319493,2023-01-20,checkout_annual_completepayment.click.fail,"number field is required",mobile
322577,2023-01-20,checkout_annual_completepayment.click.fail,"year field is required",desktop
335698,2023-01-20,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
354201,2023-01-20,checkout_annual_completepayment.click.fail,"year field is required",desktop
378467,2023-01-20,checkout_annual_completepayment.click.fail,"year field is required",desktop
